School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Alabama-Birmingham,2014,7,2.7,-2.2,13.5,33.2,-0.3,11.9,50,0.1,1.5,9.7,83.3,0.4,1.4,3.5,0.6,5.4,-0.9,-9.7,6.5,0.5,7,-1.004002051,0.433355466,-3.984879513,-13.21914117,-0.453787233,0.746961229,-12.06329178,-0.358159679,-0.3765548,1.255769436,-23.81815561,-0.446255138,-0.559984627,-0.274964911,-0.011520498,-0.888409756,0.304784581,0.186951426,1.345520031,0.265963344,1.611422327
Appalachian State,2014,4,-2.5,0.5,-9.1,-88.5,0,9,63.7,0.3,-0.5,9.5,-24.8,-1.2,-2.3,2.5,2.3,2.5,0,-25.7,0.5,-0.5,0,2.093101824,5.183519549,-2.5961152,23.87267694,0.300337521,-2.586194596,3.277069322,0.273149614,-0.091874601,9.5,-24.8,-1.2,-2.3,2.5,2.3,2.5,0,-25.7,0.5,-0.5,0
Arizona,2000,11,-5.3,-9.4,-2.7,-74.8,-0.4,7,65.6,1.1,0.4,-2.4,-9.2,0.1,-3.1,2,0,-1,0.3,8,-0.5,-0.4,-0.9,-2.610638239,-5.239773239,0.152774159,-27.37176595,-0.005060244,6.324568157,65.50988922,1.155527546,0.430449483,-2.4,-9.2,0.1,-3.1,2,0,-1,0.3,8,-0.5,-0.4,-0.9
Arizona,2001,11,-0.3,-2.9,3.3,-7.7,-0.2,-5.4,1.7,0.5,-0.2,-8.4,-6,0.5,0,-1,-0.3,-1.2,-1.3,-5.6,0.4,0.2,0.6,-2.148510591,-4.771818592,0.782219327,-23.43741276,-0.044048195,3.979654526,52.74791138,1.024422037,0.304359586,-3.6,-8.56,0.18,-2.48,1.4,-0.06,-1.04,-0.02,5.28,-0.32,-0.28,-0.6
Arizona,2002,12,2.7,5.1,-1,65.5,0.1,-12.3,-118,-2.3,-0.9,-7.2,-52.6,-0.2,1.1,-3.9,0.5,-2.3,-1.5,-14.8,0,0.6,0.6,-1.178808473,-2.797454873,0.425775462,-5.649930206,-0.015238556,0.723723621,18.5983291,0.35953763,0.063487669,-4.32,-17.368,0.104,-1.764,0.34,0.052,-1.292,-0.316,1.264,-0.256,-0.104,-0.36
Arizona,2003,12,-4.7,0.1,-14.4,-95.6,-1,-14.3,-57,0,-1.4,-14.2,-152.5,-1,-4,-5.4,-0.2,-9.6,-1.3,-2.4,-0.9,1.3,0.4,-1.883046778,-2.217963899,-2.539379631,-23.63994416,-0.212190845,-2.281021104,3.478663281,0.287630104,-0.229209865,-6.296,-44.3944,-0.1168,-2.2112,-0.808,0.0016,-2.9536,-0.5128,0.5312,-0.3848,0.1768,-0.208
Arizona,2004,11,-4.8,-5.6,-5.4,-85,-0.7,-2.5,-5.5,0.1,-0.7,-8.1,-90.5,-0.7,-4.1,-0.3,0.1,-4.4,-2.4,-16.2,-0.5,0.3,-0.3,-2.466437423,-2.894371119,-3.111503704,-35.91195533,-0.309752676,-2.324816883,1.682930625,0.250104083,-0.323367892,-6.6568,-53.61552,-0.23344,-2.58896,-0.7064,0.02128,-3.24288,-0.89024,-2.81504,-0.40784,0.20144,-0.2264
Arizona,2005,11,1,2.5,-1.4,4.2,0.5,-5.3,-61.7,-1.1,-0.6,-2.8,-57.5,-0.6,0.4,-2.4,1.3,-0.7,-1.1,-11.3,0.5,0.4,0.8,-1.773149938,-1.815496895,-2.769202964,-27.88956427,-0.147802141,-2.919853506,-10.9936555,-0.019916734,-0.378694313,-5.88544,-54.392416,-0.306752,-1.991168,-1.04512,0.277024,-2.734304,-0.932192,-4.512032,-0.226272,0.241152,-0.02112
Arizona,2006,12,-2.5,-0.1,-8,-37.9,-0.4,0.8,-35.5,-1.2,0.1,0.7,-73.5,-1.3,-1.3,-0.9,0.6,-1.6,0,0,-0.7,0.1,-0.6,-1.91851995,-1.472397516,-3.815362371,-29.89165141,-0.198241713,-2.175882805,-15.8949244,-0.255933387,-0.282955451,-4.568352,-58.2139328,-0.5054016,-1.8529344,-1.016096,0.3416192,-2.5074432,-0.7457536,-3.6096256,-0.3210176,0.2129216,-0.136896
Arizona,2007,12,6,6.6,5,74.3,0.9,-11.7,-61.2,-0.7,-1,-5.2,13.1,0.5,1.3,-2.8,1,-0.6,-1.2,-10.3,0.3,-0.3,0.1,-0.33481596,0.142081987,-2.052289897,-9.05332113,0.02140663,-4.080706244,-24.95593952,-0.344746709,-0.426364361,-4.6946816,-43.95114624,-0.30432128,-1.22234752,-1.3728768,0.47329536,-2.12595456,-0.83660288,-4.94770048,-0.19681408,0.11033728,-0.0895168
Arizona,2008,13,3,0.4,8.6,62.1,0.9,7.2,27.3,0,1.1,7.6,89.4,0.7,4.4,1.9,0.5,6.8,-2.7,-17,0.1,-0.6,-0.4,0.332147232,0.19366559,0.078168083,5.177343096,0.197125304,-1.824564995,-14.50475162,-0.275797368,-0.121091489,-2.23574528,-17.28091699,-0.103457024,-0.097878016,-0.71830144,0.478636288,-0.340763648,-1.209282304,-7.358160384,-0.137451264,-0.031730176,-0.15161344
Arizona,2009,13,4.8,4.8,5.4,23.7,0,1.9,38.9,0.9,0.3,6.8,62.5,0.4,1.4,1.5,0.2,3.1,-0.2,-5.5,0.1,0,0,1.225717785,1.114932472,1.142534466,8.881874477,0.157700243,-1.079651996,-3.823801293,-0.040637894,-0.036873191,-0.428596224,-1.324733594,-0.002765619,0.201697587,-0.274641152,0.42290903,0.347389082,-1.007425843,-6.986528307,-0.089961011,-0.025384141,-0.121290752
Arizona,2010,13,9.6,8.5,11.7,98.5,0.5,-3.5,0,0.3,0.3,5,98.6,1,5.4,-0.6,0.3,5.1,0.9,1.6,0.1,0.2,0.3,2.900574228,2.591945977,3.254027573,26.80549958,0.226160195,-1.563721597,-3.059041034,0.027489685,0.030501447,0.657123021,18.66021313,0.197787505,1.24135807,-0.339712922,0.398327224,1.297911265,-0.625940675,-5.269222646,-0.051968809,0.019692687,-0.037032602
Arizona,2011,12,9.7,12.4,3.1,71.9,0.6,-6.7,-67.1,-1.3,-1.1,5.8,4.8,-0.5,3.7,-0.8,-0.2,2.8,0.7,-1.8,0.1,0.4,0.5,4.260459383,4.553556782,3.223222058,35.82439967,0.300928156,-2.590977278,-15.86723283,-0.238008252,-0.195598842,1.685698417,15.8881705,0.058230004,1.733086456,-0.431770337,0.278661779,1.598329012,-0.36075254,-4.575378117,-0.021575047,0.09575415,0.070373919
Arizona,2012,13,1.3,2.9,-1.2,5.6,0.4,-3.2,21.6,0.8,0,-0.3,27.2,0.3,0.1,1.7,1.5,3.2,-3.1,-36.3,-0.2,0.3,0.1,3.668367506,4.222845426,2.338577647,29.77951973,0.320742525,-2.712781822,-8.373786262,-0.030406602,-0.156479074,1.288558733,18.1505364,0.106584003,1.406469165,-0.00541627,0.522929424,1.91866321,-0.908602032,-10.92030249,-0.057260038,0.13660332,0.076299135
Arizona,2013,13,-2.8,-5.9,2.3,-39.7,-0.3,9,97.1,1.2,1.4,3,57.4,0.5,-1.8,4.1,0.3,2.7,-1.8,-19,0.4,-0.9,-0.5,2.374694005,2.19827634,2.330862117,15.88361579,0.19659402,-0.370225458,12.72097099,0.215674719,0.154816741,1.630846987,26.00042912,0.185267202,0.765175332,0.815666984,0.478343539,2.074930568,-1.086881625,-12.53624199,0.03419197,-0.070717344,-0.038960692
Arizona,2014,6,7.2,12.5,-1.8,79.5,0.5,2.7,45.5,0.9,0.7,15.2,125,0.4,2.1,2.5,2,6.6,-2.2,-18.5,-0.4,0,-0.3,3.339755204,4.258621072,1.504689694,28.60689263,0.257275216,0.243819634,19.27677679,0.352539775,0.263853393,4.344677589,45.8003433,0.228213762,1.032140265,1.152533587,0.782674831,2.979944454,-1.3095053,-13.7289936,-0.052646424,-0.056573875,-0.091168554
Arizona State,2000,11,-0.2,1.4,-2.6,32.7,0.4,0.3,-53.1,-1.4,-0.5,1.7,-20.4,-0.4,0.7,-0.3,0.1,0.5,0.1,-5.8,-0.9,-0.1,-1,-0.080353474,-0.716811798,1.19161936,4.328690734,0.128592166,3.768269663,11.66455041,-0.070156221,0.164405391,1.7,-20.4,-0.4,0.7,-0.3,0.1,0.5,0.1,-5.8,-0.9,-0.1,-1
Arizona State,2001,11,-2.9,-2.8,-4.5,-1.4,-0.3,0.4,28.5,0.7,0.3,-2.3,27,0.6,-1.8,0.9,-0.6,-1.5,-0.1,6.5,0.2,0.6,0.8,-0.644282779,-1.133449439,0.053295488,3.182952587,0.042873732,3.09461573,15.03164033,0.083875023,0.191524313,0.9,-10.92,-0.2,0.2,-0.06,-0.04,0.1,0.06,-3.34,-0.68,0.04,-0.64
Arizona State,2002,14,4.5,5.1,4.9,59.6,0.2,-0.7,-30.4,-0.9,0.1,4.4,29.3,0.1,3.4,-0.7,-0.2,2.5,0.2,15.4,0.1,-0.5,-0.3,0.384573776,0.113240449,1.02263639,14.46636207,0.074298986,2.335692584,5.945312264,-0.112899982,0.17321945,1.6,-2.876,-0.14,0.84,-0.188,-0.072,0.58,0.088,0.408,-0.524,-0.068,-0.572
Arizona State,2003,12,2.3,6,-2.5,20.4,0.4,-6.1,-33.5,-0.3,-0.7,-0.1,-13.2,-0.2,0.3,-1.6,0,-1.3,0.2,6.9,0.7,-0.4,0.4,0.767659021,1.290592359,0.318109112,15.65308966,0.139439189,0.648554067,-1.943750189,-0.150319985,-0.00142444,1.26,-4.9408,-0.152,0.732,-0.4704,-0.0576,0.204,0.1104,1.7064,-0.2792,-0.1344,-0.3776
Arizona State,2004,12,4.5,5.3,3.9,81.3,1.3,1.5,-4.8,-0.2,-0.8,6.8,76.5,0.6,3.8,0.3,-0.5,3.5,0.9,11.2,0.2,-0.6,-0.4,1.514127217,2.092473887,1.03448729,28.78247172,0.371551351,0.818843254,-2.515000151,-0.160255988,-0.161139552,2.368,11.34736,-0.0016,1.3456,-0.31632,-0.14608,0.8632,0.26832,3.60512,-0.18336,-0.22752,-0.38208
Arizona State,2005,12,5.5,6.7,3.7,84.4,1.4,-3.8,-34.1,-0.5,-0.2,2.8,50.3,0.4,4.9,-1.5,-1.2,2.2,2.8,26.3,-0.5,-0.1,-0.6,2.311301774,3.01397911,1.567589832,39.90597738,0.577241081,-0.104925397,-8.832000121,-0.228204791,-0.168911642,2.4544,19.137888,0.07872,2.05648,-0.553056,-0.356864,1.13056,0.774656,8.144096,-0.246688,-0.202016,-0.425664
Arizona State,2006,13,-1.7,-3.1,-0.1,-13.3,-0.4,5.7,52.8,0.8,0.6,2.7,39.5,0.3,-0.1,2.4,-0.2,2,1.5,5.6,0.1,-0.1,0.1,1.509041419,1.791183288,1.234071866,29.2647819,0.381792865,1.056059683,3.494399903,-0.022563832,-0.015129313,2.50352,23.2103104,0.122976,1.625184,0.0375552,-0.3254912,1.304448,0.9197248,7.6352768,-0.1773504,-0.1816128,-0.3205312
Arizona State,2007,13,0.6,-4.6,9.1,33.7,0.7,10.9,20.8,-0.5,0.4,6.4,54.4,0.3,1.8,2.5,-0.3,4,-1.3,-4.7,0.2,-0.5,-0.2,1.327233135,0.51294663,2.807257492,30.15182552,0.445434292,3.024847746,6.955519923,-0.118051066,0.067896549,3.282816,29.44824832,0.1583808,1.6601472,0.53004416,-0.32039296,1.8435584,0.47577984,5.16822144,-0.10188032,-0.24529024,-0.29642496
Arizona State,2008,12,-0.3,-0.9,0.7,11.6,0.1,-5,-37.4,-0.6,-0.4,-5.8,-25.8,0.1,-0.6,-1.1,-0.4,-2.1,1.5,12.6,0,-0.4,-0.4,1.001786508,0.230357304,2.385805994,26.44146042,0.376347433,1.419878197,-1.915584062,-0.214440853,-0.02568276,1.4662528,18.39859866,0.14670464,1.20811776,0.204035328,-0.336314368,1.05484672,0.680623872,6.654577152,-0.081504256,-0.276232192,-0.317139968
Arizona State,2009,12,2.6,4.3,0.8,26.2,0.3,-0.2,10.7,0.3,0.2,4.2,36.8,0.2,1,1.5,-0.2,2.5,1.9,18.1,0.4,-0.3,0.2,1.321429206,1.044285843,2.068644795,26.39316833,0.361077947,1.095902557,0.607532751,-0.111552682,0.019453792,2.01300224,22.07887892,0.157363712,1.166494208,0.463228262,-0.309051494,1.343877376,0.924499098,8.943661722,0.014796595,-0.280985754,-0.213711974
Arizona State,2010,12,0.7,2.9,-3.1,41.1,0.4,-2.4,19.6,0.8,0.4,0.5,60.8,0.8,0.9,1,-1.3,0.5,2,18.3,0.1,0.4,0.5,1.197143365,1.415428675,1.034915836,29.33453467,0.368862357,0.396722046,4.4060262,0.070757854,0.095563033,1.710401792,29.82310314,0.28589097,1.113195366,0.57058261,-0.507241196,1.175101901,1.139599278,10.81492938,0.031837276,-0.144788603,-0.07096958
Arizona State,2011,13,2.8,5.9,-2.6,43.7,0.5,-2.5,-20,-0.3,0.2,3.5,23.7,0,2.5,-0.2,0,2.3,0.1,7.4,-0.5,-0.2,-0.7,1.517714692,2.31234294,0.307932669,32.20762773,0.395089886,-0.182622363,-0.47517904,-0.003393717,0.116450427,2.068321434,28.59848251,0.228712776,1.390556293,0.416466088,-0.405792956,1.400081521,0.931679422,10.1319435,-0.074530179,-0.155830882,-0.196775664
Arizona State,2012,13,6,1.5,16.3,91.3,0.7,3,22.6,0.2,0.8,4.5,113.7,1.2,4.7,1.3,0.3,6.3,-1.9,-16.7,0.2,-0.7,-0.5,2.414171754,2.149874352,3.506346135,44.02610219,0.456071909,0.453902109,4.139856768,0.037285027,0.253160341,2.554657147,45.61878601,0.422970221,2.052445034,0.59317287,-0.264634365,2.380065217,0.365343538,4.765554801,-0.019624143,-0.264664706,-0.257420531
Arizona State,2013,14,4.3,3.5,6.6,31.2,0.3,7.9,53.8,0.5,1.1,11.4,84.9,0.3,2.2,3.8,1,6.9,-2.6,-25.2,-0.5,-0.6,-1.1,2.791337403,2.419899481,4.125076908,41.46088175,0.424857527,1.943121688,14.07188541,0.129828021,0.422528273,4.323725718,53.47502881,0.398376176,2.081956028,1.234538296,-0.011707492,3.284052173,-0.22772517,-1.227556159,-0.115699315,-0.331731765,-0.425936425
Arizona State,2014,6,3.8,5.5,1.3,84.2,1.2,-0.1,14,0.4,0.7,5.4,98.1,0.8,5.2,0.8,0.4,6.4,-3,-28.6,-0.5,0,-0.5,2.993069922,3.035919585,3.560061526,50.0087054,0.579886022,1.53449735,14.05750833,0.183862417,0.478022618,4.538980574,62.40002305,0.478700941,2.705564822,1.147630637,0.070634006,3.907241739,-0.782180136,-6.702044927,-0.192559452,-0.265385412,-0.44074914
Arkansas,2000,11,3.2,4.5,3.2,21.2,0,1.1,11.2,0.2,0.2,5.7,32.4,0.1,1.7,0.4,0,2.1,-0.7,-4.4,0.4,0.5,0.8,-1.323844986,-1.700633519,-1.426716912,-8.82676308,0.033152778,3.163999522,23.86703558,0.334769055,0.251274365,5.7,32.4,0.1,1.7,0.4,0,2.1,-0.7,-4.4,0.4,0.5,0.8
Arkansas,2001,11,-5.4,-8.1,-4.5,-80.9,-0.8,6.7,30.5,0.1,0.9,-1.3,-50.4,-0.6,-2.8,2.2,-0.3,-0.9,-2.3,-17.6,0.1,-0.5,-0.5,-2.139075989,-2.980506815,-2.04137353,-23.24141046,-0.133477778,3.871199618,25.19362847,0.287815244,0.381019492,4.3,15.84,-0.04,0.8,0.76,-0.06,1.5,-1.02,-7.04,0.34,0.3,0.54
Arkansas,2002,14,-8.5,-13.1,-5.8,-99.9,0.1,9.9,105.3,1.6,0.8,-3.2,5.5,0.4,-3.4,3.2,-0.8,-1,1.1,15.6,-0.8,-0.5,-1.2,-3.411260791,-5.004405452,-2.793098824,-38.57312837,-0.086782222,5.076959694,41.21490277,0.550252195,0.464815594,2.8,13.772,0.048,-0.04,1.248,-0.208,1,-0.596,-2.512,0.112,0.14,0.192
Arkansas,2003,13,-3.6,-7.3,1.5,2.4,0.2,9.4,84.9,1,1.5,2,87.3,1.1,0.2,2.4,-0.8,1.8,-0.3,0.2,-0.2,-0.6,-0.8,-3.449008633,-5.463524362,-1.934479059,-30.3785027,-0.029425778,5.941567755,49.95192222,0.640201756,0.671852475,2.64,28.4776,0.2584,0.008,1.4784,-0.3264,1.16,-0.5368,-1.9696,0.0496,-0.008,-0.0064
Arkansas,2004,11,-0.9,-0.1,-3.3,-6.4,0.1,3,7.1,-0.2,0.6,2.9,0.7,-0.3,-0.6,0.7,0.6,0.6,-0.9,-8.1,-0.4,0.7,0.2,-2.939206906,-4.390819489,-2.207583247,-25.58280216,-0.003540622,5.353254204,41.38153777,0.472161405,0.65748198,2.692,22.92208,0.14672,-0.1136,1.32272,-0.14112,1.048,-0.60944,-3.19568,-0.04032,0.1336,0.03488
Arkansas,2005,11,-1.9,-5,2.7,-65.7,-0.6,7.1,84.4,1.4,0.5,2,18.7,0.1,-2.2,3.7,-1,0.5,2,18.5,0.1,0,0.1,-2.731365525,-4.512655592,-1.226066598,-33.60624173,-0.122832498,5.702603363,49.98523022,0.657729124,0.625985584,2.5536,22.077664,0.137376,-0.53088,1.798176,-0.312896,0.9384,-0.087552,1.143456,-0.012256,0.10688,0.047904
Arkansas,2006,14,-4.4,-9.3,1.3,-35.6,0.2,5.6,113.9,2.4,1.2,-3.8,78.4,1.6,-1.8,3.1,-0.7,0.5,0.1,9.8,0.1,0.2,0.3,-3.06509242,-5.470124473,-0.720853278,-34.00499338,-0.058265998,5.682082691,62.76818418,1.006183299,0.740788467,1.28288,33.3421312,0.4299008,-0.784704,2.0585408,-0.3903168,0.85072,-0.0500416,2.8747648,0.0101952,0.125504,0.0983232
Arkansas,2007,13,-3.1,-13.2,11.8,-41.9,0.2,9.4,126.3,1.9,1.1,-3.8,84.4,1.4,-2.1,4,-1.7,0.2,0.9,10.9,0.4,-0.7,-0.3,-3.072073936,-7.016099579,1.783317377,-35.5839947,-0.006612799,6.425666153,75.47454734,1.184946639,0.812630774,0.266304,43.55370496,0.62392064,-1.0477632,2.44683264,-0.65225344,0.720576,0.13996672,4.47981184,0.08815616,-0.0395968,0.01865856
Arkansas,2008,12,5.7,8,3.8,55.2,-0.2,-6.9,-57.3,-0.8,-0.6,1.1,-2.1,-0.1,2.2,-2.2,0.3,0.2,1.1,1.8,0.2,0.6,0.8,-1.317659149,-4.012879663,2.186653902,-17.42719576,-0.045290239,3.760532922,48.91963787,0.787957311,0.530104619,0.4330432,34.42296397,0.479136512,-0.39821056,1.517466112,-0.461802752,0.6164608,0.331973376,3.943849472,0.110524928,0.08832256,0.174926848
Arkansas,2009,13,0.6,2.7,-2.9,47,0.8,-8.1,-20.9,0.3,0.6,-5.4,26.1,0.9,0.8,-1.8,-0.1,-1.1,-0.1,0.6,-0.8,-0.3,-1.1,-0.934127319,-2.67030373,1.169323122,-4.541756611,0.123767809,1.388426338,34.9557103,0.690365849,0.544083695,-0.73356544,32.75837117,0.56330921,-0.158568448,0.85397289,-0.389442202,0.27316864,0.245578701,3.275079578,-0.071580058,0.010658048,-0.080058522
Arkansas,2010,13,8.8,9.6,9.7,148.4,1.8,-7.8,-13.8,0.6,0.1,1.9,134.6,1.9,5.5,-1,-0.2,4.2,0.8,11.7,-0.4,0.4,-0.1,1.012698145,-0.216242984,2.875458497,26.04659471,0.459014247,-0.44925893,25.20456824,0.672292679,0.455266956,-0.206852352,53.12669694,0.830647368,0.973145242,0.483178312,-0.351553761,1.058534912,0.356462961,4.960063662,-0.137264046,0.088526438,-0.084046817
Arkansas,2011,13,5.2,4.9,6.5,105.5,1.1,-7.1,-30.2,0,0.3,-2.3,75.3,1.2,3.6,-1.1,0.2,2.7,0,-5.6,0.3,-0.4,-0.1,1.850158516,0.807005613,3.600366798,41.93727577,0.587211398,-1.779407144,14.12365459,0.537834143,0.424213565,-0.625481882,57.56135755,0.904517894,1.498516193,0.166542649,-0.241243009,1.38682793,0.285170369,2.84805093,-0.049811237,-0.009178849,-0.087237454
Arkansas,2012,12,0.9,3.4,-3.2,15.7,-0.1,-6.1,-5.4,0.5,-0.8,-2.8,10.3,0.4,-1.1,0.1,0.6,-0.3,0.5,-1.9,0.8,0.8,1.6,1.660126813,1.32560449,2.240293438,36.68982062,0.449769118,-2.643525715,10.21892367,0.530267315,0.179370852,-1.060385505,48.10908604,0.803614315,0.978812955,0.153234119,-0.072994407,1.049462344,0.328136295,1.898440744,0.120151011,0.152656921,0.250210037
Arkansas,2013,12,-6.8,-4.6,-15.1,-86.5,-0.8,1.3,30.3,0.6,-0.6,-3.2,-56.2,-0.6,-3.1,-0.5,-0.1,-3.7,-0.5,3.3,0.5,0.2,0.7,-0.03189855,0.140483592,-1.227765249,12.05185649,0.199815295,-1.854820572,14.23513894,0.544213852,0.023496682,-1.488308404,27.24726883,0.522891452,0.163050364,0.022587296,-0.078395526,0.099569875,0.162509036,2.178752595,0.196120808,0.162125536,0.34016803
Arkansas,2014,7,-1.9,-4,1.5,-39.7,-0.4,11,118.3,1.6,2.2,7,78.5,0.5,-0.3,4.9,1.3,5.8,-1.4,-11,0.3,0.1,0.4,-0.40551884,-0.687613126,-0.6822122,1.701485194,0.079852236,0.716143542,35.04811115,0.755371081,0.458797345,0.209353277,37.49781507,0.518313162,0.070440291,0.998069836,0.197283579,1.2396559,-0.149992771,-0.456997924,0.216896647,0.149700429,0.352134424
Arkansas State,2000,11,-3.6,-3,-6.2,-61.8,-0.9,-13.4,-79.4,-0.6,-1.2,-16.5,-141.2,-0.7,-4,-4.9,-0.6,-9.5,1.1,7.9,0.1,0.2,0.2,-2.31945443,-0.098830093,-7.915374299,-30.7582725,-0.451474622,-8.092193111,-72.78845954,-0.98329882,-1.083487931,-16.5,-141.2,-0.7,-4,-4.9,-0.6,-9.5,1.1,7.9,0.1,0.2,0.2
Arkansas State,2001,11,-5.3,-2.1,-16.2,-83.7,-0.8,-5.3,-35.9,-0.3,-1.4,-7.4,-119.5,-1.3,-4.9,-1.1,0,-5.9,-0.6,-0.6,-0.5,0.9,0.5,-2.915563544,-0.499064074,-9.572299439,-41.346618,-0.521179697,-7.533754489,-65.41076763,-0.846639056,-1.146790344,-14.68,-136.86,-0.82,-4.18,-4.14,-0.48,-8.78,0.76,6.2,-0.02,0.34,0.26
Arkansas State,2002,13,-2.6,-2,-6.2,-32.7,-1,1,17.3,0.3,0.3,-1,-15.4,-0.2,-1.5,-0.6,-0.7,-2.7,1.1,2.1,0,-0.5,-0.5,-2.852450835,-0.79925126,-8.897839552,-39.6172944,-0.616943758,-5.827003591,-48.8686141,-0.617311245,-0.857432276,-11.944,-112.568,-0.696,-3.644,-3.432,-0.524,-7.564,0.828,5.38,-0.016,0.172,0.108
Arkansas State,2003,12,-5.9,-5,-10.8,-98.7,-1.3,0.2,9.9,0.3,-0.2,-4.6,-88.7,-1,-3.5,-0.3,-0.8,-4.4,0.1,-4.6,-0.4,0.7,0.2,-3.461960668,-1.639401008,-9.278271641,-51.43383552,-0.753555006,-4.621602873,-37.11489128,-0.433848996,-0.72594582,-10.4752,-107.7944,-0.7568,-3.6152,-2.8056,-0.5792,-6.9312,0.6824,3.384,-0.0928,0.2776,0.1264
Arkansas State,2004,11,-0.4,3.6,-8.5,-19.3,-0.8,-6.7,-44.8,-0.4,-0.9,-3,-64.2,-0.7,-0.2,-2.8,-0.5,-3.5,1.5,8,0,0.8,0.8,-2.849568535,-0.591520806,-9.122617313,-45.00706842,-0.762844005,-5.037282298,-38.65191303,-0.427079196,-0.760756656,-8.98016,-99.07552,-0.74544,-2.93216,-2.80448,-0.56336,-6.24496,0.84592,4.3072,-0.07424,0.38208,0.26112
Arkansas State,2005,12,-2.6,-3.4,-2.7,-14.8,-0.3,-4,6,0.6,0,-7.3,-8.7,0.5,-1.1,-0.1,-0.6,-1.7,2.3,14.8,-0.2,-0.3,-0.4,-2.799654828,-1.153216645,-7.83809385,-38.96565473,-0.670275204,-4.829825839,-29.72153042,-0.221663357,-0.608605325,-8.644128,-81.000416,-0.496352,-2.565728,-2.263584,-0.570688,-5.335968,1.136736,6.40576,-0.099392,0.245664,0.128896
Arkansas State,2006,12,-1.2,1.9,-9,-16.3,-0.5,9.5,19.2,-0.5,-0.5,11.5,2.9,-0.9,0.2,2.4,0.5,3.1,-0.9,-11,0.7,-0.3,0.3,-2.479723862,-0.542573316,-8.07047508,-34.43252379,-0.636220163,-1.963860671,-19.93722434,-0.277330686,-0.58688426,-4.6153024,-64.2203328,-0.5770816,-2.0125824,-1.3308672,-0.3565504,-3.6487744,0.7293888,2.924608,0.0604864,0.1365312,0.1631168
Arkansas State,2007,12,0.6,3.5,-4.4,6.5,-0.5,-2.1,11,0.5,0.1,1.4,17.5,0.2,0.4,0.5,-0.2,0.7,1,12.4,0.1,0.2,0.3,-1.86377909,0.265941347,-7.336380064,-26.24601903,-0.608976131,-1.991088537,-13.74977947,-0.121864549,-0.449507408,-3.41224192,-47.87626624,-0.42166528,-1.53006592,-0.96469376,-0.32524032,-2.77901952,0.78351104,4.8196864,0.06838912,0.14922496,0.19049344
Arkansas State,2008,12,-3.4,-6,-0.5,-15.8,0.1,7.3,78.1,1.3,-0.1,1.2,62.3,0.8,-1.7,3.6,0.1,2,1.7,21.2,-0.2,-0.6,-0.7,-2.171023272,-0.987246922,-5.969104051,-24.15681522,-0.467180904,-0.132870829,4.620176424,0.162508361,-0.379605926,-2.489793536,-25.84101299,-0.177332224,-1.564052736,-0.051755008,-0.240192256,-1.823215616,0.966808832,8.09574912,0.014711296,-0.000620032,0.012394752
Arkansas State,2009,12,-2.5,-3,-2.5,-24.9,-0.8,0.9,13.3,0.3,0.5,-2.1,-11.7,0,-2.2,1,-0.2,-1.5,1.3,10.8,0.1,0.3,0.4,-2.236818617,-1.389797538,-5.275283241,-24.30545218,-0.533744724,0.073703336,6.356141139,0.190006689,-0.203684741,-2.411834829,-23.01281039,-0.141865779,-1.691242189,0.158595994,-0.232153805,-1.758572493,1.033447066,8.636599296,0.031769037,0.059503974,0.089915802
Arkansas State,2010,12,5.9,8.2,3.3,24.1,-0.1,-11,-57.8,-0.2,0.1,-2.8,-33.7,-0.2,2.2,-2.7,0.9,0.5,-0.8,-1.3,-0.2,0.1,-0.1,-0.609454894,0.52816197,-3.560226593,-14.62436174,-0.446995779,-2.141037331,-6.475087088,0.112005351,-0.142947793,-2.489467863,-25.15024831,-0.153492623,-0.912993751,-0.413123205,-0.005723044,-1.306857994,0.666757652,6.649279437,-0.014584771,0.06760318,0.051932641
Arkansas State,2011,13,4.4,2,8.6,65.7,0.1,5.2,50.7,0.9,1,7.2,116.3,1,3.8,2.4,-0.9,5.3,0.7,12.3,0,-0.3,-0.1,0.392436085,0.822529576,-1.128181274,1.440510605,-0.337596623,-0.672829865,4.959930329,0.269604281,0.085641766,-0.55157429,3.139801348,0.077205901,0.029604999,0.149501436,-0.184578435,0.014513605,0.673406122,7.779423549,-0.011667816,-0.005917456,0.021546113
Arkansas State,2012,13,0.3,-1.5,3.8,33.2,0.3,3.2,49.8,0.9,1.2,1.7,83,1,0.1,3.6,0.3,4,-1.9,-7.7,-0.1,-0.6,-0.7,0.373948868,0.358023661,-0.142545019,7.792408484,-0.210077298,0.101736108,13.92794426,0.395683425,0.308513413,-0.101259432,19.11184108,0.261764721,0.043683999,0.839601149,-0.087662748,0.811610884,0.158724898,4.68353884,-0.029334253,-0.124733965,-0.12276311
